dataset,trial,obs_fraction,noise_fraction,candidate,candidate_family,accepted_by_noharm,chosen_safe_output,radius,baseline_radius,certificate_ratio,hidden_rel_error,baseline_hidden_rel_error,hidden_error_ratio,data_residual,pde_residual,physics_necessary,physics_rejected,unsafe_if_selected,notes
burgers,4,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1334198302.0111911,1808409027.817583,0.7377746303452837,0.1368636222616158,0.15405059858476478,0.8884329143675449,0.014461836939470405,1.6206828988431452,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,4,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1334622784.6881542,1808409027.817583,0.7380093574841298,0.1379367199303912,0.15405059858476478,0.8953987923234035,0.02956662426732414,1.2727883644428193,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.03,data_only_lowrank,data_only,True,physics_filtered_s1.3,2331630275.059685,2372234837.467075,0.9828834136628966,0.1369602499044694,0.13700774791071982,0.9996533188233921,0.0,3.418571003265772,True,False,False,data-driven candidate without PDE residual selection
burgers,5,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,6231529471.603317,2372234837.467075,2.626860280939537,0.2418708197789808,0.13700774791071982,1.765380596831859,0.0,9.101508279923413,True,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,5,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2312208147.222664,2372234837.467075,0.9746961433596921,0.14310640790332377,0.13700774791071982,1.0445132489553335,0.06909782702124649,0.8737200370430128,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,5,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2325118315.761125,2372234837.467075,0.9801383400320274,0.1356242158309402,0.13700774791071982,0.989901796782536,0.0006250899579702083,3.1452890336796795,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2297169405.9291615,2372234837.467075,0.9683566608363009,0.13010023158343564,0.13700774791071982,0.9495830240729525,0.005856029042028464,1.8353351808820848,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2276718226.4015865,2372234837.467075,0.9597356005582166,0.12965934062224282,0.13700774791071982,0.9463650238655706,0.012358207570923055,1.3535777624480718,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2273702500.440557,2372234837.467075,0.9584643411055692,0.133304100657164,0.13700774791071982,0.9729676072265472,0.025794177601648507,1.1041944650567492,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,1,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2634762103.49624,2723308428.9604278,0.9674857520644518,0.14384468638300632,0.14410476554843485,0.9981952077335061,0.0,1.2641840419755004,False,False,False,data-driven candidate without PDE residual selection
burgers,1,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,5843189485.253593,2723308428.9604278,2.145621635476714,0.24228218149810127,0.14410476554843485,1.6812919446094712,0.0,8.422771157234187,False,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,1,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2429115137.745708,2723308428.9604278,0.8919720997863534,0.15337131189744888,0.14410476554843485,1.0643042324983705,0.0589345632017178,0.6535789621239669,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,1,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2606648025.568095,2723308428.9604278,0.9571622508300077,0.14360418413696222,0.14410476554843485,0.9965262674654509,0.0005073607924590508,1.2196186021196238,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,1,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2484102646.5063763,2723308428.9604278,0.9121635361201581,0.14273587570424082,0.14410476554843485,0.9905007316033247,0.0046807210875224265,1.024277453462918,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,1,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2435791211.451747,2723308428.9604278,0.8944235568578491,0.14295713224194578,0.14410476554843485,0.9920361182844062,0.010185174028197965,0.8985455012535535,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,1,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2412150388.947747,2723308428.9604278,0.8857426368957191,0.1456152920389659,0.14410476554843485,1.0104821411267821,0.021840646766073155,0.7840383924843207,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,2,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2963838880.161025,3017328047.1243,0.9822726710096195,0.14890371456278834,0.14889349064863233,1.0000686659511533,0.0,2.429583142698638,False,False,False,data-driven candidate without PDE residual selection
burgers,2,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,7194502728.931051,3017328047.1243,2.384395271766309,0.24705680447654857,0.14889349064863233,1.6592854623706053,0.0,8.6674776082187,False,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,2,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2796735280.8442507,3017328047.1243,0.926891354590931,0.14933067942058542,0.14889349064863233,1.002936251739721,0.0672320231491769,0.8150965533798308,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,2,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2935002824.115821,3017328047.1243,0.9727158526607871,0.1483051448482579,0.14889349064863233,0.9960485458510816,0.0006196005146546325,2.2569042299210476,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,2,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2809765263.7760797,3017328047.1243,0.9312097391776674,0.14625152989565676,0.14889349064863233,0.9822560358921769,0.005761762886900763,1.5010056009346118,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,2,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2763725839.6868267,3017328047.1243,0.915951396905891,0.14518237503479345,0.14889349064863233,0.9750753669710674,0.012512063988002782,1.2114737993831037,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,2,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2750258927.195554,3017328047.1243,0.9114882055389106,0.14511985936899743,0.14889349064863233,0.9746554986106492,0.026016022361882225,1.0111289737446307,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,3,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2044182083.5284286,2142208028.0691068,0.9542406977957997,0.1728740368639951,0.173519018863916,0.9962829319509753,0.0,2.7814191115650995,False,False,False,data-driven candidate without PDE residual selection
burgers,3,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,5913072446.560126,2142208028.0691068,2.760269950015038,0.26648744961350757,0.173519018863916,1.535782367585695,0.0,8.721070250042283,False,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,3,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1903357725.126715,2142208028.0691068,0.8885027505206013,0.1715004162687972,0.173519018863916,0.9883666781352062,0.06480742228922627,0.8383724512120009,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,3,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2004587013.8285277,2142208028.0691068,0.9357573996375017,0.1720608892516087,0.173519018863916,0.9915967158940516,0.0005880131147741108,2.5820235271353424,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,3,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1830945810.464702,2142208028.0691068,0.8547002842273151,0.16857635623886874,0.173519018863916,0.9715151534489997,0.005462609479574636,1.6582086615920153,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,3,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1787791828.5957117,2142208028.0691068,0.8345556571399602,0.16698876117095585,0.173519018863916,0.9623657525458698,0.011559627072667401,1.3041716522586482,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,3,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1806691469.1773822,2142208028.0691068,0.8433781619266245,0.16711400812378352,0.173519018863916,0.9630875578767607,0.024285215144674178,1.0751444830333745,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,4,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,1844619390.0857317,1951064902.1460004,0.9454423520492896,0.14785169723939512,0.14809705006729273,0.9983432969881272,0.0,3.298740585498671,True,False,False,data-driven candidate without PDE residual selection
burgers,4,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,5513794978.628827,1951064902.1460004,2.8260438556216845,0.2457119811000019,0.14809705006729273,1.6591281256898465,0.0,9.009979876247328,True,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,4,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,1572180159.558353,1951064902.1460004,0.8058061819620109,0.14929926412385333,0.14809705006729273,1.0081177447829393,0.07233406301395146,0.8754669885969735,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,4,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,1807895471.9432192,1951064902.1460004,0.9266198525506213,0.14652597942720888,0.14809705006729273,0.9893916142127113,0.0006342555494749732,3.057497995606776,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,4,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,1647661537.2792394,1951064902.1460004,0.8444934535324561,0.14115245893525177,0.14809705006729273,0.9531078361801362,0.005859845636291172,1.9133117951154945,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,4,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,1574843580.416923,1951064902.1460004,0.8071712933202443,0.13955066920625986,0.14809705006729273,0.9422920250059549,0.012599903442834898,1.4539398042058136,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,4,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,1546080721.2019928,1951064902.1460004,0.792429159840577,0.14130919452706597,0.14809705006729273,0.9541661664557353,0.02687502524952926,1.1566475705786932,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.05,data_only_lowrank,data_only,True,physics_filtered_s1.3,2872182756.5095024,2932883308.4059625,0.9793034548212383,0.15019255362168119,0.1503784814739991,0.9987636006728208,0.0,2.7198323130823954,True,False,False,data-driven candidate without PDE residual selection
burgers,5,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,7053036129.64784,2932883308.4059625,2.404813075730995,0.2441854069816931,0.1503784814739991,1.6238055111780718,0.0,8.823664049753974,True,False,False,fits observed points but injects high-frequency nonphysical structure
burgers,5,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,2718056607.42369,2932883308.4059625,0.9267523871929865,0.1456386602359866,0.1503784814739991,0.9684807214933839,0.06459737481480565,0.8239065639737327,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
burgers,5,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,2843307528.4818506,2932883308.4059625,0.9694581166364928,0.1491929219731759,0.1503784814739991,0.9921161625639883,0.0005493485782145823,2.529143632839038,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,2717975026.713053,2932883308.4059625,0.9267245713196435,0.14470766647157407,0.1503784814739991,0.9622897175992043,0.005132586285574085,1.6348788997294876,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,2685126719.000456,2932883308.4059625,0.9155245663216777,0.14236513197580342,0.1503784814739991,0.946712126491795,0.011016665939054343,1.2822351990391851,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
burgers,5,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,2684450359.2331576,2932883308.4059625,0.9152939537482555,0.14155244846470205,0.1503784814739991,0.9413078724846387,0.02360572868836774,1.0565097300573478,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
